Flip Percentage,Group,Metric,Before Mean,Before SE,After Mean,After SE
65.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
70.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
0.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
5.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
10.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
15.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
20.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
25.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
30.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
35.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
40.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
45.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
50.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
55.00000000000001,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
60.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
65.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
70.0,Female,Selection rate,0.31862,0.010435343789257735,0.015609999999999999,0.01561
0.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
5.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
10.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
15.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
20.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
25.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
30.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
35.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
40.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
45.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
50.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
55.00000000000001,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
60.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
65.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
70.0,Female,TPR,0.6734899999999999,0.017042955208009622,0.05134999999999999,0.05134999999999999
0.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
5.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
10.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
15.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
20.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
25.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
30.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
35.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
40.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
45.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
50.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
55.00000000000001,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
60.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
65.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
70.0,Female,TNR,0.75288,0.010119209455288491,0.991,0.008999999999999996
0.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
5.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
10.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
15.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
20.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
25.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
30.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
35.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
40.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
45.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
50.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
55.00000000000001,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
60.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
65.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
70.0,Female,FPR,0.24712000000000006,0.01011920945528849,0.009,0.009000000000000001
0.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
5.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
10.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
15.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
20.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
25.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
30.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
35.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
40.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
45.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
50.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
55.00000000000001,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
60.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
65.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
70.0,Female,FNR,0.32650999999999997,0.017042955208009615,0.94865,0.05135
0.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
5.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
10.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
15.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
20.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
25.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
30.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
35.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
40.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
45.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
50.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
55.00000000000001,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
60.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
65.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
70.0,Female,PPV,0.35441,0.014795746010255786,0.05134999999999999,0.05134999999999999
0.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
5.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
10.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
15.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
20.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
25.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
30.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
35.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
40.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
45.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
50.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
55.00000000000001,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
60.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
65.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
70.0,Female,NPV,0.9208300000000001,0.003199932290950336,0.8398800000000002,0.009396959319080005
0.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
5.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
10.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
15.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
20.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
25.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
30.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
35.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
40.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
45.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
50.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
55.00000000000001,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
60.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
65.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
70.0,Female,ROC AUC,0.7131799999999999,0.009646770328860214,0.52118,0.021179999999999994
0.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
5.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
10.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
15.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
20.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
25.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
30.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
35.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
40.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
45.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
50.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
55.00000000000001,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
60.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
65.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
70.0,Female,F1,0.46359000000000006,0.01572005407115383,0.05134999999999999,0.05134999999999999
